company_id,position_role_type,position_id,date,spend,count_started,count_submitted,count_approved,count_reviewed,count_expired,count_withdrawn,count_deactivated,count_position_closed,count_invited_to_interview,count_hired
22161,WAREHOUSE,918696314,2022-08-23 00:00:00,0.0005612562,1,1,,,,,,,,
22161,WAREHOUSE,918696314,2022-08-24 00:00:00,0,,,,,1,,,,,
22161,WAREHOUSE,918696314,2022-08-25 00:00:00,0.0039897998,1,1,1,1,,,,,1,
22161,WAREHOUSE,918696314,2022-08-29 00:00:00,0.0029160922,2,,,,,,,,,
22161,WAREHOUSE,918696314,2022-08-31 00:00:00,0,1,1,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-01 00:00:00,0.0050635074,2,2,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-02 00:00:00,0.0592491368,1,1,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-03 00:00:00,0.0003172318,4,2,2,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-05 00:00:00,0,1,1,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-08 00:00:00,0.0023060311,3,3,3,3,,,,,3,
22161,WAREHOUSE,7861436457,2022-08-09 00:00:00,0.0019765981,1,,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-10 00:00:00,0,1,1,1,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-12 00:00:00,0.0024158421,2,1,1,1,,,,,1,
22161,WAREHOUSE,7861436457,2022-08-13 00:00:00,0,1,1,1,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-14 00:00:00,0,,,,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-15 00:00:00,0,3,2,1,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-16 00:00:00,0.0027086714,1,,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-17 00:00:00,0.0025012506,1,1,1,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-18 00:00:00,0,2,1,1,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-19 00:00:00,0,1,,,1,,,,,1,
22161,WAREHOUSE,7861436457,2022-08-21 00:00:00,0.0482192316,1,1,1,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-22 00:00:00,0,3,3,2,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-23 00:00:00,0.0005612562,2,,,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-24 00:00:00,0.0005246526,2,1,1,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-26 00:00:00,0,,,,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-28 00:00:00,0,1,1,,,1,,,,,
22161,WAREHOUSE,7861436457,2022-08-30 00:00:00,0,1,1,1,,,,,,,
22161,WAREHOUSE,7861436457,2022-08-31 00:00:00,0,1,,,,,,,,,
22161,WAREHOUSE,7861436457,2022-09-01 00:00:00,,,,,,1,,,,,
22161,WAREHOUSE,7861436457,2022-09-02 00:00:00,,,,,,2,,,,,
22161,WAREHOUSE,7861436457,2022-09-03 00:00:00,,,,,,1,,,,,
22161,WAREHOUSE,7861436457,2022-09-09 00:00:00,,,1,1,,1,,,,,
22161,WAREHOUSE,7861436457,2022-09-11 00:00:00,,,,,1,,,,,1,
22161,TRUCKING,5345890992,2022-08-07 00:00:00,0,1,1,1,1,,,,,1,
22161,TRUCKING,5345890992,2022-08-08 00:00:00,0.0023182323,1,,,,,,,,,
22161,TRUCKING,5345890992,2022-08-17 00:00:00,0,1,1,,,,,,,,
22161,TRUCKING,5345890992,2022-08-18 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,5345890992,2022-08-29 00:00:00,0.0005612562,,,,,1,,,,,
22161,WAREHOUSE,7983473431,2022-08-01 00:00:00,0.0036969704,1,1,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-02 00:00:00,,2,1,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-03 00:00:00,,2,2,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-04 00:00:00,,1,,,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-05 00:00:00,,1,,,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-12 00:00:00,,,,,,2,,,,,
22161,WAREHOUSE,7983473431,2022-08-14 00:00:00,,1,1,1,,1,,,,,
22161,WAREHOUSE,7983473431,2022-08-15 00:00:00,,4,2,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-16 00:00:00,,2,,,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-17 00:00:00,,1,1,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-18 00:00:00,,1,1,1,,,,,,,
22161,WAREHOUSE,7983473431,2022-08-25 00:00:00,,,,,,1,,,,,
22161,WAREHOUSE,7983473431,2022-08-26 00:00:00,,,,,,1,,,,,
22161,WAREHOUSE,7983473431,2022-08-28 00:00:00,,,,,,2,,,,,
22161,TRUCKING,861775204,2022-08-08 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,861775204,2022-08-18 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,861775204,2022-08-23 00:00:00,0.000549055,2,1,,,,,,,,
22161,TRUCKING,861775204,2022-08-24 00:00:00,0.001647165,1,,,,,,,,,
22161,TRUCKING,861775204,2022-08-27 00:00:00,0.0009516954,1,,,,,,,,,
22161,TRUCKING,861775204,2022-08-28 00:00:00,0.0576507766,1,1,,,,,,,,
22161,PRODUCTION,7947624403,2022-08-02 00:00:00,0.0009638966,2,1,1,,,,,,,
22161,PRODUCTION,7947624403,2022-08-03 00:00:00,0.0008540856,2,2,1,,,,,,,
22161,PRODUCTION,7947624403,2022-08-05 00:00:00,0.0034041411,1,,,,,,,,,
22161,PRODUCTION,7947624403,2022-08-13 00:00:00,,,,,,1,,,,,
22161,PRODUCTION,7947624403,2022-08-14 00:00:00,,,,,,1,,,,,
22161,TRUCKING,4410187038,2022-08-16 00:00:00,0.0008052807,1,1,1,1,,,,,1,
22161,TRUCKING,4410187038,2022-08-26 00:00:00,0.0007442746,1,,,,,,,,,
22161,TRUCKING,211965934,2022-08-09 00:00:00,0.00109811,1,1,1,1,,,,,1,
22161,TRUCKING,211965934,2022-08-11 00:00:00,0.0018301834,1,,,,,,,,,
22161,TRUCKING,211965934,2022-08-15 00:00:00,0,1,1,1,1,,,,,1,
22161,TRUCKING,211965934,2022-08-18 00:00:00,0.0068326846,1,,,,,,,,,
22161,TRUCKING,211965934,2022-08-19 00:00:00,0.002574458,1,1,1,,,,,,,
22161,TRUCKING,211965934,2022-08-22 00:00:00,0.0004758477,1,,,1,,,,,,
22161,TRUCKING,211965934,2022-08-26 00:00:00,0.0182652302,1,,,,,,,,,
22161,TRUCKING,211965934,2022-08-30 00:00:00,0.000549055,1,1,1,,,,,,,
22161,TRUCKING,211965934,2022-08-31 00:00:00,0,,,,1,,,,,1,
22161,TRUCKING,8706880289,2022-08-15 00:00:00,0,1,1,1,1,,,,,1,
22161,TRUCKING,8706880289,2022-08-17 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,8706880289,2022-08-28 00:00:00,0.0016227626,1,,,,,,,,,
22161,TRUCKING,8706880289,2022-08-30 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,8706880289,2022-08-31 00:00:00,0,,,,1,,,,,1,
22161,TRUCKING,3397112855,2022-08-07 00:00:00,0.0350175088,1,1,1,,,,,,,
22161,TRUCKING,3397112855,2022-08-08 00:00:00,,,,,,,,,1,,
22161,TRUCKING,3397112855,2022-08-12 00:00:00,0.0028672873,1,,,,,,,,,
22161,TRUCKING,3397112855,2022-08-15 00:00:00,0,1,1,1,1,,,,,,
22161,TRUCKING,3397112855,2022-08-22 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,3397112855,2022-08-25 00:00:00,0.0010737076,,,,1,,,,,1,
22161,TRUCKING,3397112855,2022-08-28 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,3397112855,2022-08-29 00:00:00,0.0489025,1,1,1,,,,,,,
22161,TRUCKING,3397112855,2022-08-30 00:00:00,0.0033187325,1,,,1,,,,,,
22161,TRUCKING,180807479,2022-08-02 00:00:00,0.0104076428,1,,,,,,,,,
22161,TRUCKING,180807479,2022-08-03 00:00:00,0.0094193438,1,1,1,,,,,,,
22161,TRUCKING,180807479,2022-08-04 00:00:00,0.003343135,,,,1,,,,,1,
22161,TRUCKING,180807479,2022-08-05 00:00:00,0.0107004722,1,,,,,,,,,
22161,TRUCKING,180807479,2022-08-17 00:00:00,0.0122500275,3,3,1,,,,,,,
22161,TRUCKING,180807479,2022-08-18 00:00:00,0.0100416062,1,1,1,2,,,,,2,
22161,TRUCKING,180807479,2022-08-20 00:00:00,0.0043558365,1,1,1,,,,,,,
22161,TRUCKING,180807479,2022-08-22 00:00:00,0.0159958028,1,,,,,,,1,,
22161,TRUCKING,180807479,2022-08-23 00:00:00,0.0086262644,1,,,,,,,,,
22161,TRUCKING,180807479,2022-08-24 00:00:00,0.0034651472,1,,,,,,,,,
22161,TRUCKING,180807479,2022-08-25 00:00:00,0.0056369648,1,,,,,,,,,
22161,TRUCKING,180807479,2022-08-26 00:00:00,0.0040264034,2,2,1,,,,,,,
22161,TRUCKING,180807479,2022-08-29 00:00:00,0.0629095035,2,2,,,,,,,,
22161,TRUCKING,180807479,2022-08-30 00:00:00,0.0096633683,3,,,1,,,,,,
22161,TRUCKING,180807479,2022-08-31 00:00:00,0.0023182323,3,2,1,1,,,,,1,
22161,TRUCKING,180807479,2022-09-01 00:00:00,,,,,,,,,,,1
22161,TRUCKING,368420919,2022-08-01 00:00:00,0.0047340744,2,2,2,1,,,,,1,
22161,TRUCKING,368420919,2022-08-02 00:00:00,0.0033065313,1,1,1,1,,,,,1,
22161,TRUCKING,368420919,2022-08-03 00:00:00,0.0046852695,1,1,1,,,,,,,
22161,TRUCKING,368420919,2022-08-04 00:00:00,0.0066496663,,,,2,,,,,2,
22161,TRUCKING,368420919,2022-08-15 00:00:00,0.0060884101,2,1,1,,,,,,,
22161,TRUCKING,368420919,2022-08-16 00:00:00,0.0014885492,,,,1,,,,,1,
22161,TRUCKING,368420919,2022-08-20 00:00:00,0.000109811,1,1,1,,,,,,,
22161,TRUCKING,368420919,2022-08-22 00:00:00,0.007345136,2,,,1,,,,,1,
22161,TRUCKING,368420919,2022-08-24 00:00:00,0.0008540856,1,1,1,,,,,,,
22161,TRUCKING,368420919,2022-08-25 00:00:00,0.0021718176,1,1,,1,,,,,1,
22161,TRUCKING,368420919,2022-08-29 00:00:00,0.0347124782,1,1,1,,,,,,,
22161,TRUCKING,368420919,2022-08-30 00:00:00,0.0021352139,2,2,2,,,,,,,
22161,TRUCKING,368420919,2022-08-31 00:00:00,0.0057223734,2,2,1,3,,,,,1,
22161,TRUCKING,368420919,2022-09-01 00:00:00,,,,,1,,,,,1,
22161,TRUCKING,1926732401,2022-08-01 00:00:00,0.0030259032,1,1,1,,,,,,,
22161,TRUCKING,1926732401,2022-08-02 00:00:00,0.0028672873,,,,1,,,,,,
22161,TRUCKING,1926732401,2022-08-05 00:00:00,0.0020376042,1,1,1,,,,,,,
22161,TRUCKING,1926732401,2022-08-07 00:00:00,0.0062958308,1,1,1,,,,,,,
22161,TRUCKING,1926732401,2022-08-09 00:00:00,0.0121646189,,,,2,,,,,,
22161,TRUCKING,1926732401,2022-08-10 00:00:00,0.0000488049,1,1,1,,,,,,,
22161,TRUCKING,1926732401,2022-08-11 00:00:00,0,,,,1,,,,,,
22161,TRUCKING,9056583345,2022-08-01 00:00:00,0.009211923,2,,,,,,,,,
22161,TRUCKING,9056583345,2022-08-02 00:00:00,0.0135555583,3,1,1,1,,,,,,
22161,TRUCKING,9056583345,2022-08-04 00:00:00,0.0615673691,1,,,,,,,,,
22161,TRUCKING,9056583345,2022-08-07 00:00:00,0.001647165,1,1,,,,,,,,
22161,TRUCKING,9056583345,2022-08-09 00:00:00,0.0043924401,2,1,1,1,,,,,1,
22161,TRUCKING,9056583345,2022-08-14 00:00:00,0.0065520565,1,,,,,,,,,
22161,TRUCKING,9056583345,2022-08-18 00:00:00,0.0016959699,2,1,1,1,,,,,1,
22161,TRUCKING,9056583345,2022-09-15 00:00:00,,,1,,,,,,,,
22161,WAREHOUSE,821962897,2022-08-26 00:00:00,0.0113349358,12,8,8,,,,,,,
22161,WAREHOUSE,821962897,2022-08-27 00:00:00,0.0047950805,11,7,7,,,,,,,
22161,WAREHOUSE,821962897,2022-08-28 00:00:00,0.0040874096,2,3,3,,,,,,,
22161,WAREHOUSE,821962897,2022-08-30 00:00:00,0,4,2,2,14,,,,,1,
22161,WAREHOUSE,821962897,2022-08-31 00:00:00,0.005100111,11,8,8,12,,,,,,
22161,WAREHOUSE,821962897,2022-09-01 00:00:00,,,,,2,,,,,,
22161,TRUCKING,168681118,2022-08-02 00:00:00,0.0049536964,2,1,1,,,,,,,
22161,TRUCKING,168681118,2022-08-04 00:00:00,0.0017325736,1,,,1,,,,,1,
22161,TRUCKING,168681118,2022-08-07 00:00:00,0.0183994436,1,,,,,,,,,
22161,TRUCKING,168681118,2022-08-08 00:00:00,0.000219622,1,1,1,1,,,,,1,
22161,TRUCKING,168681118,2022-08-09 00:00:00,0.0027452751,1,2,,,,,,,,
22161,TRUCKING,168681118,2022-08-12 00:00:00,0.0066252639,1,,,,,,,,,
22161,TRUCKING,168681118,2022-08-14 00:00:00,0.0001464147,1,1,1,,,,,,,
22161,TRUCKING,168681118,2022-08-16 00:00:00,0.0042826291,,,,1,,,,,,
22161,TRUCKING,168681118,2022-08-22 00:00:00,0.0087238741,1,1,1,,,,,,,
22161,TRUCKING,168681118,2022-08-24 00:00:00,0.0028306836,,,,1,,,,,,
22161,TRUCKING,168681118,2022-08-25 00:00:00,0.0032089215,1,1,1,,,,,,,
22161,TRUCKING,168681118,2022-08-26 00:00:00,0.0030869093,,,,1,,,,,1,
22161,TRUCKING,168681118,2022-08-29 00:00:00,0.0269525006,1,,,,,,,,,
22161,TRUCKING,168681118,2022-08-30 00:00:00,0.0627386864,1,1,1,1,,,,,,
22161,TRUCKING,703187969,2022-08-10 00:00:00,0.0032699276,1,1,,,,,,,,
22161,TRUCKING,703187969,2022-08-12 00:00:00,0.001647165,1,,,,,,,,,
22161,TRUCKING,703187969,2022-08-18 00:00:00,0.000549055,1,1,1,,,,,,,
22161,TRUCKING,703187969,2022-08-29 00:00:00,,,,,,1,,,,,
22161,TRUCKING,145755090,2022-08-03 00:00:00,0.0091753194,2,1,1,,,,,,,
22161,TRUCKING,145755090,2022-08-04 00:00:00,0.0581876304,,,,1,,,,,1,
22161,TRUCKING,145755090,2022-08-08 00:00:00,0.0032821289,1,1,1,1,,,,,1,
22161,TRUCKING,145755090,2022-08-09 00:00:00,0.0055515563,1,1,,,,,,,,
22161,TRUCKING,145755090,2022-08-12 00:00:00,0.0022938298,1,,,,,,,,,
22161,TRUCKING,145755090,2022-08-15 00:00:00,0.0022938298,2,2,1,1,,,,,1,
22161,TRUCKING,145755090,2022-08-17 00:00:00,0.0064056418,2,2,1,1,,,,,1,
22161,TRUCKING,145755090,2022-08-18 00:00:00,0.0907526934,2,1,,,,,,,,
22161,TRUCKING,145755090,2022-08-19 00:00:00,0.0031479154,1,1,1,,,,,,,
22161,TRUCKING,145755090,2022-08-23 00:00:00,0.012335436,1,1,1,,,,,,,
22161,TRUCKING,145755090,2022-08-24 00:00:00,0.0348344904,4,2,1,2,,,,,2,
22161,TRUCKING,145755090,2022-08-25 00:00:00,0.0009516954,1,1,,,,,,1,,
22161,TRUCKING,145755090,2022-08-26 00:00:00,0,,1,,,,,,,,
22161,TRUCKING,867921936,2022-08-08 00:00:00,0,1,1,1,1,,,,,1,
22161,TRUCKING,867921936,2022-08-11 00:00:00,0.0080772093,2,,,,,,,,,
22161,TRUCKING,867921936,2022-08-12 00:00:00,0,,1,1,1,,,,,1,
22161,TRUCKING,867921936,2022-08-18 00:00:00,0.0030747081,1,,,,,,,,,
22161,TRUCKING,867921936,2022-08-20 00:00:00,0.001647165,1,,,,,,,,,
22161,TRUCKING,867921936,2022-08-23 00:00:00,0.000549055,2,1,1,1,,,,,1,
22161,TRUCKING,3475346727,2022-08-01 00:00:00,0.0039287937,1,,,,,,,,,
22161,TRUCKING,3475346727,2022-08-10 00:00:00,0.0169719006,2,1,1,1,,,,,1,
22161,TRUCKING,3475346727,2022-08-24 00:00:00,0.000988299,1,1,1,1,,,,,1,
22161,TRUCKING,243534750,2022-08-01 00:00:00,0.0111519174,3,3,3,,,,,,,
22161,TRUCKING,243534750,2022-08-02 00:00:00,0.0042826291,2,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-03 00:00:00,0.0460230115,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-04 00:00:00,0.0020010005,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-05 00:00:00,0.0158249857,1,1,1,6,,,,,4,
22161,TRUCKING,243534750,2022-08-06 00:00:00,0.0096267646,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-08 00:00:00,0.0243048353,4,4,4,3,,,,,,
22161,TRUCKING,243534750,2022-08-09 00:00:00,0.025110116,3,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-10 00:00:00,0.0167888822,,,,4,,,,,1,
22161,TRUCKING,243534750,2022-08-11 00:00:00,0.0049170927,2,2,2,,,,,,,
22161,TRUCKING,243534750,2022-08-14 00:00:00,0.0020254029,1,1,,,,,,,,
22161,TRUCKING,243534750,2022-08-16 00:00:00,0.0043680377,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-17 00:00:00,0.0055027514,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-19 00:00:00,0.0073695384,2,2,2,4,,,,,,
22161,TRUCKING,243534750,2022-08-20 00:00:00,0.0029282934,2,,,,,,,,,
22161,TRUCKING,243534750,2022-08-21 00:00:00,0.0046364646,1,,,,,,,,,
22161,TRUCKING,243534750,2022-08-22 00:00:00,0.0304420503,5,3,3,,,,,,,
22161,TRUCKING,243534750,2022-08-23 00:00:00,0.0176917727,1,,,5,,,,,4,
22161,TRUCKING,243534750,2022-08-24 00:00:00,0.0043924401,1,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-25 00:00:00,0.0031723179,2,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-26 00:00:00,0.0047828792,,,,2,,,,,1,
22161,TRUCKING,243534750,2022-08-27 00:00:00,0.0080894106,2,1,,,,,,,,
22161,TRUCKING,243534750,2022-08-28 00:00:00,0.0195219561,2,1,1,,,,,,,
22161,TRUCKING,243534750,2022-08-29 00:00:00,0.0111397162,1,,,1,,,,,,
22161,TRUCKING,243534750,2022-08-30 00:00:00,0.1607267048,1,2,2,,,,,,,
22161,TRUCKING,243534750,2022-08-31 00:00:00,0.0006344636,1,1,1,2,,,,,1,
22161,TRUCKING,243534750,2022-09-01 00:00:00,,,,,1,,,,,,
22161,TRUCKING,3781891166,2022-08-01 00:00:00,0.0103832404,1,1,1,1,,,,,1,
22161,TRUCKING,3781891166,2022-08-04 00:00:00,0.0009760978,1,1,1,,,,,,,
22161,TRUCKING,3781891166,2022-08-05 00:00:00,0.0036603668,1,,,,,,,,,
22161,TRUCKING,3781891166,2022-08-06 00:00:00,0.0325406606,1,1,,,,,,,,
22161,TRUCKING,3781891166,2022-08-08 00:00:00,0.001427543,1,1,,1,,,,,1,
22161,TRUCKING,3781891166,2022-08-10 00:00:00,0.0002928293,1,1,1,1,,,,,1,
22161,TRUCKING,3781891166,2022-08-12 00:00:00,0,1,1,1,1,,,,,,
22161,TRUCKING,3781891166,2022-08-21 00:00:00,0.0004636465,1,1,,,,,,,,
22161,TRUCKING,3781891166,2022-08-22 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,3781891166,2022-08-25 00:00:00,0,,,,1,,,,,,
22161,TRUCKING,3781891166,2022-08-30 00:00:00,0.1549433253,2,2,2,,,,,,,
22161,TRUCKING,3781891166,2022-08-31 00:00:00,0.0013787381,2,2,2,1,,,,,,1
22161,TRUCKING,3781891166,2022-09-01 00:00:00,,,,,1,,,,,,
22161,TRUCKING,3781891166,2022-09-06 00:00:00,,,,,1,,,,,,
22161,TRUCKING,3781891166,2022-09-07 00:00:00,,,,,1,,,,,,
22161,TRUCKING,3966284929,2022-08-04 00:00:00,0.0032577264,1,1,1,,,,,,,
22161,TRUCKING,3966284929,2022-08-05 00:00:00,0,,,,1,,,,,1,
22161,TRUCKING,3966284929,2022-08-08 00:00:00,0.0020498054,1,1,1,,,,,,,
22161,TRUCKING,3966284929,2022-08-09 00:00:00,0,,,,1,,,,,1,
22161,TRUCKING,3966284929,2022-08-12 00:00:00,0.0003660367,1,1,,,,,,,,
22161,TRUCKING,3966284929,2022-08-23 00:00:00,0,1,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-03 00:00:00,0.0108224844,1,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-04 00:00:00,0.0081260142,3,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-06 00:00:00,0.0446564746,1,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-07 00:00:00,0.0063934406,2,1,1,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-08 00:00:00,0.0089190937,1,2,2,2,,,,,2,
22161,WAREHOUSE,7702528548,2022-08-09 00:00:00,0.0105662587,1,2,2,3,,,,,2,
22161,WAREHOUSE,7702528548,2022-08-10 00:00:00,0.0038067814,1,1,1,1,,,,,,
22161,WAREHOUSE,7702528548,2022-08-11 00:00:00,0.0134091436,2,1,1,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-13 00:00:00,0.0155809612,1,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-14 00:00:00,0.0127014727,1,1,1,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-15 00:00:00,0.0073207335,,,,,,,,2,,
22161,WAREHOUSE,7702528548,2022-08-24 00:00:00,0.0090655084,2,1,1,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-25 00:00:00,0.0061738186,2,2,2,2,,,,,,
22161,WAREHOUSE,7702528548,2022-08-26 00:00:00,0.0180578094,2,1,1,1,,,,,1,
22161,WAREHOUSE,7702528548,2022-08-27 00:00:00,0.0066374651,1,1,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-29 00:00:00,0.0132993326,1,,,,,,,,,
22161,WAREHOUSE,7702528548,2022-08-30 00:00:00,0.0091265145,4,4,4,5,,,,,1,
22161,WAREHOUSE,7702528548,2022-08-31 00:00:00,0.0043558365,1,1,1,1,,,,,,
22161,WAREHOUSE,7702528548,2022-09-19 00:00:00,,,,,,,,,,,1
22161,TRUCKING,371236373,2022-08-07 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,371236373,2022-08-09 00:00:00,0,,,,,,,,1,,
22161,TRUCKING,371236373,2022-08-10 00:00:00,0.0450835174,1,1,,,,,,,,
22161,TRUCKING,371236373,2022-08-11 00:00:00,0.0032211228,1,,,,,,,,,
22161,TRUCKING,371236373,2022-08-15 00:00:00,0,1,1,1,1,,,,,,
22161,TRUCKING,371236373,2022-08-17 00:00:00,0.0025500555,1,,,,,,,,,
22161,TRUCKING,371236373,2022-08-22 00:00:00,0.0028306836,1,,,,,,,,,
22161,TRUCKING,371236373,2022-08-23 00:00:00,0.0012811284,1,,,,,,,,,
22161,TRUCKING,371236373,2022-08-28 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,371236373,2022-08-29 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,371236373,2022-08-30 00:00:00,0.001647165,,,,1,,,,,,
22161,TRUCKING,371236373,2022-09-01 00:00:00,,,1,,,,,,,,
22161,TRUCKING,3857031081,2022-08-06 00:00:00,0.0132505277,1,,,,,,,,,
22161,TRUCKING,3857031081,2022-08-07 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,3857031081,2022-08-09 00:00:00,0.0122012226,,,,1,,,,,,
22161,TRUCKING,3857031081,2022-08-15 00:00:00,0.0158249857,1,1,1,1,,,,,,
22161,TRUCKING,3857031081,2022-08-16 00:00:00,0,1,,,,,,,,,
22161,TRUCKING,3857031081,2022-08-22 00:00:00,0.0030381044,1,1,1,,,,,,,
22161,TRUCKING,3857031081,2022-08-24 00:00:00,0,,,,1,,,,,1,
22161,TRUCKING,3857031081,2022-08-29 00:00:00,0,1,1,1,,,,,,,
22161,TRUCKING,3857031081,2022-08-30 00:00:00,0.0032211228,,,,1,,,,,,
22161,TRUCKING,8318813807,2022-08-02 00:00:00,0.0428994985,1,1,1,1,,,,,1,
22161,TRUCKING,8318813807,2022-08-04 00:00:00,0.0098463866,1,1,1,,,,,,,
22161,TRUCKING,8318813807,2022-08-09 00:00:00,0.0007808782,,,,1,,,,,1,
22161,TRUCKING,8318813807,2022-08-10 00:00:00,0.0467306824,2,2,2,,,,,,,
22161,TRUCKING,8318813807,2022-08-12 00:00:00,0.0007198721,1,1,1,3,,,,,2,
22161,TRUCKING,8318813807,2022-08-18 00:00:00,0.0011957198,1,1,1,1,,,,,1,
22161,TRUCKING,8318813807,2022-08-21 00:00:00,0.0051367147,1,1,1,,,,,,,
22161,TRUCKING,8318813807,2022-08-22 00:00:00,0,1,1,1,1,,,,,1,
22161,TRUCKING,8318813807,2022-08-25 00:00:00,0.0017691773,,,,1,,,,,1,
22161,TRUCKING,8318813807,2022-08-30 00:00:00,0.00109811,1,1,1,1,,,,,1,
22161,WAREHOUSE,1075034878,2022-08-01 00:00:00,0.0364450518,12,7,6,2,,,,,,
22161,WAREHOUSE,1075034878,2022-08-02 00:00:00,0.0524042509,13,9,9,6,,,,,2,
22161,WAREHOUSE,1075034878,2022-08-03 00:00:00,0,1,1,1,,,,,,,
22161,WAREHOUSE,1075034878,2022-08-04 00:00:00,0.0325040569,15,11,10,8,,,,,3,
22161,WAREHOUSE,1075034878,2022-08-05 00:00:00,0.0188264864,1,1,1,2,,,,,,
22161,WAREHOUSE,1075034878,2022-08-07 00:00:00,,2,2,2,,,,,,,
22161,WAREHOUSE,1075034878,2022-08-08 00:00:00,,,,,2,,,,,,
22161,WAREHOUSE,1075034878,2022-08-09 00:00:00,0.0448882978,10,10,10,12,,,,,3,
22161,WAREHOUSE,1075034878,2022-08-10 00:00:00,0.0918508035,13,7,7,7,,,,,1,
22161,WAREHOUSE,1075034878,2022-08-11 00:00:00,0.1180224258,12,7,5,2,,,,,,
22161,WAREHOUSE,1075034878,2022-08-12 00:00:00,0,1,1,1,,,,,,,1
22161,WAREHOUSE,1075034878,2022-08-15 00:00:00,0.024890494,6,4,4,8,,,,,,
22161,WAREHOUSE,1075034878,2022-08-16 00:00:00,0.0654839615,12,7,7,6,,,,,1,
22161,WAREHOUSE,1075034878,2022-08-17 00:00:00,,1,1,1,,,,,,,
22161,WAREHOUSE,1075034878,2022-08-18 00:00:00,,,,,9,,,,,1,
22161,WAREHOUSE,1075034878,2022-08-19 00:00:00,,,1,,,,,,,,1
22161,WAREHOUSE,1075034878,2022-08-25 00:00:00,0,,1,,,,,,,,
22161,WAREHOUSE,3072135091,2022-08-03 00:00:00,0.0005856587,1,1,1,1,,,,,1,
22161,WAREHOUSE,3072135091,2022-08-05 00:00:00,0.0031723179,1,,,,,,,,,
22161,WAREHOUSE,3072135091,2022-08-08 00:00:00,0.0064544467,1,,,,,,,,,
22161,WAREHOUSE,3072135091,2022-08-12 00:00:00,0.0458277919,1,,,,,,,,,
22161,WAREHOUSE,3072135091,2022-08-13 00:00:00,0.0124940519,2,,,,,,,,,
22161,WAREHOUSE,3072135091,2022-08-15 00:00:00,0.0074183433,1,1,1,1,,,,,1,
22161,WAREHOUSE,3072135091,2022-08-21 00:00:00,0.0051855196,1,,,,,,,,,
